BINARY_WEIGHT,KL_LOSS_RATE,bool_layer_2,bool_layer_4,num_embedded,num_units,num_units1,val_loss,val_mean_binary_value,val_mean_abs_diff_cont,val_mean_abs_diff_class,val_mean_kl_loss,val_mean_kl_div,val_loss_sample,val_mean_binary_value_sample,val_mean_abs_diff_cont_sample,val_mean_abs_diff_class_sample,val_mean_kl_div_sample
1.0,0.0001,True,True,4.0,512.0,128.0,0.010975535959005356,0.0015432098880410194,0.044821739196777344,0.002959280274808407,3.6654906272888184,0.7511311769485474,0.07502174377441406,0.65625,0.22114011645317078,0.6557677388191223,7.864658832550049
10.0,0.1,False,False,64.0,512.0,64.0,0.056152164936065674,0.0015432098880410194,0.10602592676877975,0.002959280274808407,0.31176361441612244,4.009035110473633,0.29351288080215454,0.34375,0.41995128989219666,0.3442322611808777,57.001625061035156
1.0,0.0001,True,True,4.0,256.0,256.0,0.01098825316876173,0.0015432098880410194,0.0433257520198822,0.002959280274808407,2.5435211658477783,0.9678462147712708,0.06220168247818947,0.53125,0.19819550216197968,0.5311535596847534,7.588474750518799
0.1,0.0001,True,True,64.0,256.0,512.0,0.004513558465987444,0.0015432098880410194,0.03317954018712044,0.002959280274808407,2.9935810565948486,0.450015664100647,0.07373270392417908,0.0,0.21101835370063782,0.0015432098880410194,1.7515652179718018
1.0,10.0,False,False,32.0,256.0,128.0,0.028675934299826622,0.0,0.07693640142679214,0.0015432098880410194,0.00016504536324646324,3.0099527835845947,0.01580508053302765,0.0,0.07759962230920792,0.0015432098880410194,1.527886152267456
10.0,0.1,False,False,32.0,64.0,512.0,0.039545610547065735,0.0015081369783729315,0.06790133565664291,0.00292639946565032,0.20072059333324432,1.5087192058563232,0.02824603021144867,0.125,0.11997716873884201,0.12615740299224854,2.212989568710327
1.0,0.1,True,False,2.0,128.0,64.0,0.016452766954898834,0.0015081369783729315,0.04641758278012276,0.00292639946565032,0.016753895208239555,2.446281671524048,0.01070244051516056,0.0,0.04701631888747215,0.0015432098880410194,0.7730735540390015
10.0,0.0001,False,False,64.0,128.0,128.0,0.012954947538673878,0.0015432098880410194,0.057205360382795334,0.002959280274808407,3.0463192462921143,2.416829824447632,0.2614893615245819,0.0625,0.40348851680755615,0.06385030597448349,53.37277603149414
10.0,0.0001,True,True,2.0,256.0,256.0,0.013135786168277264,0.0015432098880410194,0.04923218861222267,0.002959280274808407,5.690526008605957,1.4282735586166382,0.13286082446575165,0.6875,0.3159330189228058,0.6869212985038757,20.38766098022461
0.1,10.0,True,True,64.0,64.0,256.0,0.013993672095239162,0.0,0.05813698098063469,0.0015432098880410194,1.9166274796589278e-05,1.1964017152786255,0.012730022892355919,0.0,0.06002139300107956,0.0015432098880410194,0.86663818359375
1.0,0.1,True,True,4.0,64.0,256.0,0.020229462534189224,0.0,0.04449644312262535,0.0015432098880410194,0.007068931125104427,1.8582725524902344,0.010742832906544209,0.0,0.04447213560342789,0.0015432098880410194,0.8897096514701843
1.0,10.0,False,False,32.0,256.0,64.0,0.03170100599527359,0.0,0.08547066152095795,0.0015432098880410194,0.00017351987480651587,5.110437870025635,0.020035095512866974,0.0,0.09408244490623474,0.0015432098880410194,1.7945454120635986
0.1,0.1,False,False,4.0,512.0,256.0,0.012122850865125656,0.0,0.044124193489551544,0.0015432098880410194,0.00044382159831002355,1.0398752689361572,0.01096463855355978,0.0,0.044061582535505295,0.0015432098880410194,0.9994757771492004
10.0,0.1,True,True,64.0,256.0,64.0,0.024760708212852478,0.0015432098880410194,0.07832840085029602,0.002959280274808407,0.08308262377977371,2.1329658031463623,0.02984583005309105,0.0,0.12542866170406342,0.0015432098880410194,4.483394622802734
0.1,1.0,True,True,2.0,256.0,512.0,0.012198099866509438,0.0,0.04514472186565399,0.0015432098880410194,3.0484614399028942e-05,0.9490513205528259,0.010914184153079987,0.0,0.04532000422477722,0.0015432098880410194,1.3245818614959717
1.0,0.1,True,True,16.0,128.0,64.0,0.014652739278972149,0.0015432098880410194,0.05750427767634392,0.002959280274808407,0.004515059292316437,1.6249878406524658,0.01197180338203907,0.0,0.056041836738586426,0.0015432098880410194,1.0526044368743896
0.1,10.0,False,True,32.0,64.0,512.0,0.015251955948770046,0.0,0.051336124539375305,0.0015432098880410194,0.00017551657219883054,1.229851484298706,0.012648943811655045,0.0,0.05413274094462395,0.0015432098880410194,1.1722681522369385
10.0,0.0001,True,True,16.0,64.0,512.0,0.011944083496928215,0.0015432098880410194,0.049526479095220566,0.002959280274808407,3.4545304775238037,2.1397523880004883,0.11905845999717712,0.21875,0.28827613592147827,0.2196180522441864,17.900697708129883
10.0,1.0,True,True,2.0,512.0,512.0,0.08243175595998764,0.0,0.0481366403400898,0.0015432098880410194,0.006502461154013872,1.1293954849243164,0.011331667192280293,0.0,0.04729660227894783,0.0015432098880410194,1.233516812324524
0.1,0.1,True,True,64.0,64.0,128.0,0.013631992042064667,0.0,0.05886026844382286,0.0015432098880410194,0.0006786941085010767,1.491443157196045,0.01235122513025999,0.0,0.05806416645646095,0.0015432098880410194,0.9600967764854431
10.0,1.0,True,False,2.0,512.0,64.0,0.11856967210769653,0.0,0.048945482820272446,0.0015432098880410194,0.0030050468631088734,2.404176950454712,0.010973189026117325,0.0,0.04826797917485237,0.0015432098880410194,1.11335027217865
0.1,10.0,False,False,2.0,512.0,256.0,0.012156800366938114,0.0,0.0409729965031147,0.0015432098880410194,2.2261661797529086e-05,1.0815510749816895,0.010743106715381145,0.0,0.040898796170949936,0.0015432098880410194,0.9932023286819458
