BINARY_WEIGHT,KL_LOSS_RATE,bool_layer_2,bool_layer_4,num_embedded,num_units,num_units1,val_loss,val_mean_binary_value,val_mean_abs_diff_cont,val_mean_abs_diff_class,val_mean_kl_loss,val_mean_kl_div,val_loss_sample,val_mean_binary_value_sample,val_mean_abs_diff_cont_sample,val_mean_abs_diff_class_sample,val_mean_kl_div_sample
10.0,1.0,False,True,4.0,64.0,64.0,0.14153258502483368,0.0,0.0638623759150505,0.0015432098880410194,0.007192110642790794,3.2086124420166016,0.013851039111614227,0.0,0.0666276067495346,0.0015432098880410194,1.2830910682678223
0.1,0.0001,False,True,32.0,512.0,64.0,0.007570198737084866,0.0015432098880410194,0.040235649794340134,0.002959280274808407,2.9328105449676514,0.518329918384552,0.03883148729801178,0.0,0.14649924635887146,0.0015432098880410194,1.366857886314392
10.0,0.0001,True,True,4.0,256.0,512.0,0.013252276927232742,0.0015432098880410194,0.054378002882003784,0.002959280274808407,5.354013919830322,1.6263303756713867,0.11117531359195709,0.625,0.2875938415527344,0.6246141791343689,15.19143009185791
1.0,1.0,True,False,32.0,256.0,64.0,0.02244648151099682,0.0014379910426214337,0.08446682244539261,0.002865021815523505,0.0013902809005230665,4.417671203613281,0.018737155944108963,0.0,0.08703619986772537,0.0015432098880410194,1.4641811847686768
0.1,0.0001,False,False,2.0,512.0,256.0,0.010738005861639977,0.0015432098880410194,0.042672064155340195,0.002959280274808407,4.712563991546631,0.8195466995239258,0.11979386955499649,0.21875,0.29580405354499817,0.2196180522441864,16.406856536865234
10.0,10.0,False,False,2.0,512.0,128.0,0.12660586833953857,0.0,0.04518168419599533,0.0015432098880410194,0.00045758532360196114,1.6945984363555908,0.011344900354743004,0.0,0.045160647481679916,0.0015432098880410194,1.0035309791564941
1.0,0.0001,True,True,32.0,256.0,256.0,0.009369219653308392,0.0015432098880410194,0.046436190605163574,0.002959280274808407,3.093611001968384,0.6836107969284058,0.04634248837828636,0.09375,0.16478021442890167,0.09500385820865631,6.4065070152282715
1.0,1.0,False,True,2.0,256.0,64.0,0.02393319457769394,0.0,0.04287122189998627,0.0015432098880410194,0.0009370726766064763,1.336496114730835,0.010815869085490704,0.0,0.04228341951966286,0.0015432098880410194,1.0958263874053955
10.0,0.0001,True,False,16.0,64.0,256.0,0.013273549266159534,0.0015432098880410194,0.0571388304233551,0.002959280274808407,3.6751623153686523,1.0978842973709106,0.1538599729537964,0.21875,0.32207730412483215,0.2196180522441864,40.23295593261719
0.1,0.1,False,False,32.0,512.0,512.0,0.012355895712971687,0.0009469697251915932,0.0540313795208931,0.0024068814236670732,0.0027384234126657248,1.0188438892364502,0.011835774406790733,0.0,0.05340133234858513,0.0015432098880410194,1.0893467664718628
