BINARY_WEIGHT,KL_LOSS_RATE,bool_layer_2,bool_layer_4,num_embedded,num_units,num_units1,val_loss,val_mean_binary_value,val_mean_abs_diff_cont,val_mean_abs_diff_class,val_mean_kl_loss,val_mean_kl_div,val_loss_sample,val_mean_binary_value_sample,val_mean_abs_diff_cont_sample,val_mean_abs_diff_class_sample,val_mean_kl_div_sample
0.1,0.1,True,True,32.0,64.0,128.0,0.013702401891350746,0.0,0.056744880974292755,0.0015432098880410194,0.003018280491232872,1.7204599380493164,0.01226130686700344,0.0,0.05578671768307686,0.0015432098880410194,1.3196263313293457
0.1,0.0001,False,False,2.0,256.0,256.0,0.011640841141343117,0.00038580247201025486,0.04201189801096916,0.0018873632652685046,3.440056800842285,0.9783644676208496,0.05792173743247986,0.0,0.19511711597442627,0.0015432098880410194,7.102027893066406
1.0,0.0001,False,True,32.0,64.0,512.0,0.01130018662661314,0.0015432098880410194,0.0503150150179863,0.002959280274808407,2.0336575508117676,0.9793097376823425,0.07489725202322006,0.09375,0.20235675573349,0.09500385820865631,13.227295875549316
0.1,10.0,True,False,64.0,512.0,128.0,0.017900027334690094,0.0,0.08128177374601364,0.0015432098880410194,2.235818328699679e-06,3.521909713745117,0.016538307070732117,0.0,0.0816393494606018,0.0015432098880410194,1.3873546123504639
1.0,1.0,True,False,2.0,128.0,64.0,0.02306596376001835,0.0,0.045510899275541306,0.0015432098880410194,0.00039459552499465644,2.3694663047790527,0.011060071177780628,0.0,0.04525779187679291,0.0015432098880410194,0.8993823528289795
0.1,0.0001,True,False,32.0,512.0,64.0,0.009082934819161892,0.0007365319761447608,0.05080929398536682,0.002213980071246624,4.707057476043701,1.529581904411316,0.31766176223754883,0.09375,0.44285687804222107,0.09500385820865631,57.28499221801758
1.0,0.1,True,False,4.0,256.0,256.0,0.012310707941651344,0.0015432098880410194,0.04593348503112793,0.002959280274808407,0.008747344836592674,1.1956249475479126,0.010715027339756489,0.0,0.046682849526405334,0.0015432098880410194,0.8050888776779175
10.0,0.0001,True,False,2.0,128.0,256.0,0.01329786330461502,0.0015432098880410194,0.05150947719812393,0.002959280274808407,14.610952377319336,0.9758425951004028,0.19456422328948975,0.1875,0.39673739671707153,0.18846450746059418,25.880859375
0.1,1.0,False,True,2.0,64.0,256.0,0.011336835101246834,0.0,0.04144594073295593,0.0015432098880410194,0.00018350567552261055,1.1261695623397827,0.010066199116408825,0.0,0.041660431772470474,0.0015432098880410194,0.8577110171318054
10.0,10.0,False,True,2.0,64.0,256.0,0.14324511587619781,0.0,0.05251345783472061,0.0015432098880410194,0.001558351214043796,2.459900140762329,0.011955218389630318,0.0,0.052607689052820206,0.0015432098880410194,1.2491567134857178
0.1,0.0001,True,False,32.0,256.0,128.0,0.0048301746137440205,0.0015432098880410194,0.04079918563365936,0.002959280274808407,4.10127592086792,0.843291163444519,0.2121170610189438,0.03125,0.36357399821281433,0.03269675746560097,36.34002685546875
0.1,1.0,True,True,4.0,256.0,128.0,0.011681532487273216,0.0,0.04380336403846741,0.0015432098880410194,6.080850653233938e-05,0.9620109796524048,0.010486669838428497,0.0,0.04399329796433449,0.0015432098880410194,1.083452820777893
0.1,0.0001,True,True,16.0,64.0,128.0,0.008990293368697166,0.0015432098880410194,0.04269370809197426,0.002959280274808407,3.0539422035217285,1.6076995134353638,0.06724204123020172,0.0,0.2075972706079483,0.0015432098880410194,10.927295684814453
10.0,0.1,True,False,4.0,512.0,128.0,0.06120455265045166,0.0015432098880410194,0.059346433728933334,0.002959280274808407,0.39110514521598816,1.986220359802246,0.022732608020305634,0.03125,0.09962533414363861,0.03269675746560097,1.7865910530090332
1.0,10.0,False,True,16.0,64.0,256.0,0.026904799044132233,0.0,0.05570460110902786,0.0015432098880410194,0.0003815465315710753,2.1214561462402344,0.010903784073889256,0.0,0.05471990630030632,0.0015432098880410194,0.9913146495819092
10.0,10.0,False,True,2.0,512.0,256.0,0.23199142515659332,0.0,0.059037525206804276,0.0015432098880410194,0.009880746714770794,1.630995512008667,0.013266642577946186,0.0,0.06225788965821266,0.0015432098880410194,2.147996425628662
10.0,0.1,True,False,32.0,64.0,256.0,0.04209524393081665,0.0015432098880410194,0.07719168812036514,0.002959280274808407,0.2462850660085678,1.9608548879623413,0.042989373207092285,0.125,0.15303367376327515,0.12615740299224854,4.048532009124756
10.0,1.0,True,False,4.0,128.0,512.0,0.025292033329606056,0.0015432098880410194,0.04482909291982651,0.002959280274808407,0.010261313989758492,0.9261978268623352,0.01020063180476427,0.0,0.04492376744747162,0.0015432098880410194,0.8024228811264038
0.1,10.0,False,True,32.0,256.0,512.0,0.013839618302881718,0.0,0.050416793674230576,0.0015432098880410194,0.00010338451829738915,0.6798424124717712,0.011603044345974922,0.0,0.0499904491007328,0.0015432098880410194,0.6845080852508545
